prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price,pprice
240,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.45 Crore,14500000
241,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR1.7 Crore,17000000
242,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/28/2023,PKR2.15 Crore,21500000
243,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,6/28/2023,PKR6.85 Crore,68500000
244,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/28/2023,PKR5.65 Crore,56500000
245,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,6/28/2023,PKR1.65 Crore,16500000
246,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,670 Sq. Yd.,For Sale,07/01/2023,PKR13.5 Crore,135000000
247,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,07/01/2023,PKR3.55 Crore,35500000
248,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,6/27/2023,PKR1.5 Crore,15000000
249,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/02/2023,PKR1.5 Crore,15000000
250,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/02/2023,PKR4.3 Crore,43000000
251,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,6/30/2023,PKR2.5 Crore,25000000
252,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,500 Sq. Yd.,For Sale,6/30/2023,PKR12 Crore,120000000
253,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,5,400 Sq. Yd.,For Sale,6/30/2023,PKR7 Crore,70000000
254,House,Sindh,Karachi,"Karachi Motorway, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/30/2023,PKR90 Lakh,900000000
255,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,6/30/2023,PKR1.48 Crore,14800000
256,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",5,4,250 Sq. Yd.,For Sale,6/29/2023,PKR6 Crore,60000000
257,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,250 Sq. Yd.,For Sale,6/29/2023,PKR1.8 Crore,18000000
264,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/28/2023,PKR4.55 Crore,45500000
265,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/28/2023,PKR2.5 Crore,25000000
266,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,209 Sq. Yd.,For Sale,6/29/2023,PKR2.6 Crore,26000000
267,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,6/27/2023,PKR4.3 Crore,43000000
268,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/27/2023,PKR4.4 Crore,44000000
270,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR1.75 Crore,17500000
271,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,07/02/2023,PKR1.5 Crore,15000000
272,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,07/02/2023,PKR3.8 Crore,38000000
274,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",4,3,233 Sq. Yd.,For Sale,07/02/2023,PKR3.4 Crore,34000000
275,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore,20000000
285,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,6/27/2023,PKR4.4 Crore,44000000
286,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore,21900000
287,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore,21900000
288,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore,14500000
289,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore,16200000
290,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore,16200000
291,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.6 Crore,16000000
292,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore,14500000
293,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,244 Sq. Yd.,For Sale,07/02/2023,PKR5.2 Crore,52000000
294,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,125 Sq. Yd.,For Sale,07/02/2023,PKR3.5 Crore,35000000
295,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,216 Sq. Yd.,For Sale,07/02/2023,PKR7.95 Crore,79500000
296,House,Sindh,Karachi,"Clifton, Karachi, Sindh",6,6,520 Sq. Yd.,For Sale,07/02/2023,PKR13.75 Crore,137500000
297,House,Sindh,Karachi,"Zamzama, Karachi, Sindh",6,6,520 Sq. Yd.,For Sale,07/02/2023,PKR13.75 Crore,137500000
298,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/30/2023,PKR80 Lakh,800000000
299,Flat,Sindh,Karachi,"Chapal Courtyard, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/30/2023,PKR1.1 Crore,11000000
300,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,256 Sq. Yd.,For Sale,6/30/2023,PKR6 Crore,60000000
301,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR2.4 Crore,24000000
302,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/30/2023,PKR10 Crore,100000000
303,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore,17500000
304,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore,14500000
305,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,6,120 Sq. Yd.,For Sale,6/29/2023,PKR3.15 Crore,31500000
306,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,170 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore,17500000
307,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore,17500000
308,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,3,256 Sq. Yd.,For Sale,6/29/2023,PKR3.6 Crore,36000000
309,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",6,9,410 Sq. Yd.,For Sale,6/29/2023,PKR6 Crore,60000000
310,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore,14500000
311,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/27/2023,PKR1.4 Crore,14000000
312,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore,16200000
313,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore,21900000
314,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore,21900000
315,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore,21900000
316,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.1 Crore,31000000
317,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.08 Crore,30800000
318,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/02/2023,PKR21 Crore,210000000
319,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,07/02/2023,PKR80 Lakh,800000000
320,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,07/02/2023,PKR1.45 Crore,14500000
321,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",3,2,134 Sq. Yd.,For Sale,07/03/2023,PKR1.25 Crore,12500000
322,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,07/03/2023,PKR1.75 Crore,17500000
323,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,150 Sq. Yd.,For Sale,6/30/2023,PKR5 Crore,50000000
324,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,5,500 Sq. Yd.,For Sale,6/30/2023,PKR17 Crore,170000000
325,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,350 Sq. Yd.,For Sale,6/30/2023,PKR2.2 Crore,22000000
326,House,Sindh,Karachi,"Federal B Area, Karachi, Sindh",6,6,160 Sq. Yd.,For Sale,6/30/2023,PKR3.75 Crore,37500000
327,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,122 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
328,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/29/2023,PKR3.65 Crore,36500000
331,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,6/29/2023,PKR4 Crore,40000000
332,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,6/29/2023,PKR3.75 Crore,37500000
333,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,4,280 Sq. Yd.,For Sale,6/29/2023,PKR4.25 Crore,42500000
334,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.58 Crore,25800000
335,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.62 Crore,26200000
336,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.65 Crore,26500000
337,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.65 Crore,26500000
338,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.62 Crore,26200000
339,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.6 Crore,26000000
340,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.58 Crore,25800000
341,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.55 Crore,25500000
342,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,07/03/2023,PKR1.72 Crore,17200000
343,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,07/03/2023,PKR1.7 Crore,17000000
344,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,07/03/2023,PKR1.8 Crore,18000000
345,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,07/03/2023,PKR1.63 Crore,16300000
346,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,311 Sq. Yd.,For Sale,07/03/2023,PKR6.65 Crore,66500000
347,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/30/2023,PKR1.25 Crore,12500000
348,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,84 Sq. Yd.,For Sale,6/30/2023,PKR44 Lakh,440000000
349,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,45 Sq. Yd.,For Sale,6/30/2023,PKR29 Lakh,290000000
350,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/30/2023,PKR1.45 Crore,14500000
351,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,6/30/2023,PKR26.5 Lakh,265000000
352,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,122 Sq. Yd.,For Sale,6/29/2023,PKR84 Lakh,840000000
353,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,6/29/2023,PKR1.59 Crore,15900000
357,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,6/29/2023,PKR72 Lakh,720000000
358,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,6/29/2023,PKR2.12 Crore,21200000
359,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3 Crore,30000000
360,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.05 Crore,30500000
361,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",5,5,400 Sq. Yd.,For Sale,6/27/2023,PKR5.25 Crore,52500000
362,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/29/2023,PKR1.28 Crore,12800000
363,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,6/29/2023,PKR78 Lakh,780000000
364,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/29/2023,PKR1.28 Crore,12800000
365,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,6/29/2023,PKR78 Lakh,780000000
366,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,6/29/2023,PKR73 Lakh,730000000
372,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/30/2023,PKR1 Crore,10000000
373,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore,20000000
374,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,6/30/2023,PKR1.69 Crore,16900000
375,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,6/30/2023,PKR98 Lakh,980000000
376,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,6/30/2023,PKR2.18 Crore,21800000
377,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,6/29/2023,PKR35.74 Lakh,357400000
378,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/29/2023,PKR20 Crore,200000000
379,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,6/29/2023,PKR7.1 Crore,71000000
380,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",3,3,150 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
381,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
382,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
383,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
384,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
385,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,6/29/2023,PKR73 Lakh,730000000
386,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,6/29/2023,PKR70 Lakh,700000000
387,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
388,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/29/2023,PKR75 Lakh,750000000
389,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/29/2023,PKR70 Lakh,700000000
390,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR95 Lakh,950000000
391,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/29/2023,PKR75 Lakh,750000000
392,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/03/2023,PKR28.5 Crore,285000000
393,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,8,"2,000 Sq. Yd.",For Sale,07/03/2023,PKR75 Crore,750000000
394,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,3,207 Sq. Yd.,For Sale,07/03/2023,PKR4 Crore,40000000
395,Flat,Sindh,Karachi,"Tariq Road, Karachi, Sindh",4,4,278 Sq. Yd.,For Sale,07/03/2023,PKR7 Crore,70000000
396,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,206 Sq. Yd.,For Sale,6/30/2023,PKR1.67 Crore,16700000
397,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",8,7,400 Sq. Yd.,For Sale,6/30/2023,PKR5.7 Crore,57000000
398,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,250 Sq. Yd.,For Sale,6/30/2023,PKR7 Crore,70000000
399,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/01/2023,PKR4 Crore,40000000
400,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,6,"2,000 Sq. Yd.",For Sale,07/01/2023,PKR65 Crore,650000000
401,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.8 Crore,18000000
402,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,6/29/2023,PKR1.38 Crore,13800000
403,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/29/2023,PKR1 Crore,10000000
404,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
405,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,111 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore,14500000
406,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
407,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,167 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
408,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/29/2023,PKR70 Lakh,700000000
409,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh,800000000
410,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR95 Lakh,950000000
411,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR1.05 Crore,10500000
412,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR98 Lakh,980000000
413,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR1 Crore,10000000
414,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
415,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,117 Sq. Yd.,For Sale,6/29/2023,PKR98 Lakh,980000000
416,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,07/03/2023,PKR1.95 Crore,19500000
417,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/03/2023,PKR1.73 Crore,17300000
418,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,07/03/2023,PKR1.5 Crore,15000000
419,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,359 Sq. Yd.,For Sale,07/03/2023,PKR9.75 Crore,97500000
420,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/03/2023,PKR12.5 Crore,125000000
421,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,07/01/2023,PKR5 Crore,50000000
423,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/01/2023,PKR3.8 Crore,38000000
424,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/01/2023,PKR4 Crore,40000000
425,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/01/2023,PKR7.35 Crore,73500000
426,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,350 Sq. Yd.,For Sale,6/29/2023,PKR2 Crore,20000000
427,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,6/29/2023,PKR6.7 Crore,67000000
428,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore,12000000
429,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,110 Sq. Yd.,For Sale,6/29/2023,PKR1.25 Crore,12500000
430,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR1.4 Crore,14000000
431,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,1,58 Sq. Yd.,For Sale,6/27/2023,PKR42 Lakh,420000000
